Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Shinyanga,Kishapu,Ukenyenge,"33.72148811,-3.700613417",rainwater harvesting,0,0,unknown,seasonal,1708339518WP01_114,good,gravity,unknown,unknown,UNDP,BESADA,parastatal,none
functional,Shinyanga,Kishapu,Ukenyenge,"33.67436296,-3.678325907",rainwater harvesting,0,0,unknown,seasonal,1708339518WP09_122,unknown,gravity,unknown,unknown,ADB,DWE,parastatal,none
functional,Shinyanga,Kishapu,Ukenyenge,"33.67357064,-3.678365886",rainwater harvesting,0,0,unknown,seasonal,1708339518WP10_123,unknown,gravity,unknown,unknown,RWSSP,DWE,parastatal,none
functional,Shinyanga,Kishapu,Ukenyenge,"33.67414214,-3.663990959",shallow well,0,0,unknown,insufficient,1708339518WP16_129,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kishapu,Ukenyenge,"33.6881086,-3.740578863",rainwater harvesting,0,0,unknown,seasonal,1708339518WP20_133,good,gravity,unknown,unknown,UNDP,BESADA,parastatal,none
functional,Shinyanga,Kishapu,Ukenyenge,"33.62383242,-3.622207568",rainwater harvesting,0,0,unknown,seasonal,1708339518WP41_154,good,gravity,unknown,unknown,RWSSP,DWE,parastatal,none
functional,Shinyanga,Kishapu,Ukenyenge,"33.69355895,-3.733234175",shallow well,0,0,unknown,enough,1708339518WP26_139,good,nira/tanira,unknown,per bucket,RWSSP,DWE,wug,none
functional,Shinyanga,Kishapu,Ukenyenge,"33.66126169,-3.673890207",shallow well,0,0,unknown,insufficient,1708339518WP36_149,salty,nira/tanira,unknown,unknown,OXFAM,SIMBA CO,wug,none
functional,Shinyanga,Kishapu,Ukenyenge,"33.63821908,-3.643860086",shallow well,0,0,unknown,seasonal,1708339518WP43_156,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Maswa,Ukenyenge,"33.65978975,-3.680062231",rainwater harvesting,0,0,unknown,seasonal,1708339518WP33_146,good,gravity,unknown,unknown,OXFAM,SIMBA CO,parastatal,none
functional,Shinyanga,Shinyanga Rural,Uchunga,"33.78640166,-3.633679701",rainwater harvesting,0,0,unknown,seasonal,170833957WP30_439,good,other,unknown,unknown,ABD,DWE,parastatal,none
functional,Shinyanga,Shinyanga Rural,Uchunga,"33.73332299,-3.59740861",shallow well,0,0,unknown,insufficient,170833957WP13_422,salty,nira/tanira,unknown,unknown,TASAF,TASAF,wug,none
functional,Shinyanga,Shinyanga Rural,Uchunga,"33.73366867,-3.657678822",rainwater harvesting,0,0,unknown,seasonal,170833957WP25_434,good,gravity,unknown,unknown,RWSSP,DWE,parastatal,none
functional,Shinyanga,Shinyanga Rural,Uchunga,"33.72580689,-3.654760448",shallow well,0,0,unknown,insufficient,170833957WP26_435,salty,nira/tanira,unknown,unknown,TASAF,TASAF,wug,none
functional,Shinyanga,Shinyanga Rural,Uchunga,"33.72447784,-3.647619378",shallow well,0,0,unknown,enough,170833957WP27_436,salty,nira/tanira,unknown,unknown,EFG,EFG,wug,none
functional,Shinyanga,Shinyanga Rural,Uchunga,"33.78345937,-3.634839737",rainwater harvesting,0,0,unknown,seasonal,170833957WP28_437,good,gravity,unknown,unknown,ADB,ADB,parastatal,none
