Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Kagera,Kyerwa,Rukuraijo,"30.85896865,-1.45366256",rainwater harvesting,0,0,unknown,seasonal,18013074321WP14,good,gravity,unknown,never pay,Hesawa,DWE,vwc,none
functional,Kagera,Kyerwa,Rukuraijo,"30.85870133,-1.454013604",rainwater harvesting,0,0,unknown,seasonal,18013074321WP15,good,other,unknown,never pay,World Vision,Artisan,other,none
functional,Kagera,Kyerwa,Rukuraijo,"30.84451426,-1.453745274",shallow well,0,0,unknown,enough,18013074321WP01,salty,india mark ii,unknown,never pay,COCEN,DWE,vwc,none
functional,Kagera,Bukoba Rural,Rukoma,"31.42927943,-1.680496156",rainwater harvesting,0,0,unknown,seasonal,18023077391WP09_564,good,gravity,unknown,never pay,TASAF,VITECOS,vwc,none
functional,Kagera,Bukoba Rural,Rukoma,"31.50133485,-1.647192424",rainwater harvesting,0,0,unknown,insufficient,18023077391WP03_558,good,gravity,unknown,never pay,TASAF,LOCAL CONTRACT,vwc,none
functional,Kagera,Bukoba Rural,Rukoma,"31.46193135,-1.684190321",shallow well,0,0,unknown,enough,18023077391WP05_560,colored,afridev,unknown,never pay,UNHCR,RWE,vwc,none
functional,Kagera,Bukoba Rural,Rukoma,"31.45725,-1.687284968",shallow well,0,0,unknown,enough,18023077391WP06_561,good,swn 80,unknown,never pay,UNHCR,RWE,vwc,none
functional,Kagera,Bukoba Rural,Ruhunga,"31.43758661,-1.476244577",shallow well,0,0,unknown,insufficient,18023077361WP14_425,good,swn 80,unknown,never pay,HESAWA,DWE,vwc,none
functional,Kagera,Bukoba Rural,Ruhunga,"31.37971801,-1.479013251",shallow well,0,0,unknown,enough,18023077361WP22_432,good,swn 80,unknown,never pay,HESAWA,LOCAL CONTRACT,vwc,none
functional,Kagera,Bukoba Rural,Ruhunga,"31.43783943,-1.483445547",shallow well,0,0,unknown,insufficient,18023077361WP12_423,good,swn 80,unknown,never pay,HESAWA,DWE,vwc,none
functional,Kagera,Bukoba Rural,Ruhunga,"31.43762596,-1.477231482",rainwater harvesting,0,0,unknown,insufficient,18023077361WP15_426,good,gravity,unknown,never pay,TASAF,KYASHA ENTREPR,vwc,none
